,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w5759,https://www.wine.com/list/wine/7155/232,A New And Exciting Chapter For CHANDON,https://www.wine.com/product/product/chandon-by-the-bay-reserve-blanc-de-blancs/632718,Non-Vintage Sparkling Wine,613,Carneros,$34.99,"Carneros, California",632718,C/I: Long Tail,In Stock,CGM45710_0,"A new and exciting chapter for CHANDON, with a beautiful new identity that reflects the amazing quality of the wines. ",Wine:Product Detail:Chandon By The Bay Reserve Blanc de Blancs,NY,PA,USD,34.99,5,1,5,1,winery-image,2021-07-23T22:04:50+0000,750,12,,90,92,90,,,,,,,,,
w5760,https://www.wine.com/list/wine/7155/232,The Barrel Room,https://www.wine.com/product/product/famille-perrin-reserve-cotes-du-rhone-rose-2021/1033429,Rosé,826,Cotes du Rhone,$15.99,"Cotes du Rhone, Rhone, France",1033429,C/I: Long Tail,In Stock,PIN544092_2021,Famille Perrin The Barrel Room Winery Image,Wine:Product Detail:Famille Perrin Reserve Cotes du Rhone Rose 2021,NY,PA,USD,15.99,5,1,5,1,winery-image,2018-08-14T23:35:29+0000,750,0,,,,,,,,,,,,,
w5761,https://www.wine.com/list/wine/7155/232,,https://www.wine.com/product/product/viski-hammered-stainless-steel-ice-bucket/127478,Entertaining,47,,$49.99,,127478,,In Stock,TRU2665_0,Viski Hammered Stainless-Steel Ice Bucket from  - This hammered metal ice bucket is made of classically sculpted stainless steel broken up in the forge by powerful blows for a hammered finish.  The result is sl...,Accessories:Product Detail:Viski Hammered Stainless-Steel Ice Bucket,NY,PA,USD,49.99,5,1,,,,,0,0,,,,,,,,,,,,,
w5762,https://www.wine.com/list/wine/7155/232,Domaine Saint Prefert  Winery Image,https://www.wine.com/product/product/domaine-saint-prefert-chateauneuf-du-pape-blanc-2020/780455,Rhone White Blends,69,Chateauneuf-du-Pape,$79.99,"Chateauneuf-du-Pape, Rhone, France",780455,C/I: Exception,In Stock,DBWDB7351_20_2020,Domaine Saint Prefert  Winery Image,Wine:Product Detail:Domaine Saint Prefert Chateauneuf-du-Pape Blanc 2020,NY,PA,USD,79.99,5,1,,,winery-image,2020-03-10T14:50:45+0000,750,0,,,,,,,,92,93,,,,
w5763,https://www.wine.com/list/wine/7155/232,2019 Syrah,https://www.wine.com/product/product/lillian-syrah-2019/1179553,Syrah/Shiraz,15,California,$79.99,California,1179553,C/I: Exception,In Stock,WDW10370100102619_2019,"Lillian Syrah 2019 from California - Lillian is not particularly Syrah-like. It doesn’t scream out the usual cocktail of blackberries, bacon fat, and lavender. It always feels a bit more about the ...",Wine:Product Detail:Lillian Syrah 2019,NY,PA,USD,79.99,5,1,,,,,750,14,,,,,,,,,,,,,
w5764,https://www.wine.com/list/wine/7155/232,2005 Fidenzio Val di Cornia,https://www.wine.com/product/product/podere-san-luigi-fidenzio-val-di-cornia-2005/141943,Other Red Blends,6,Tuscany,$79.99,"Tuscany, Italy",141943,C/I: Exception,In Stock - Last Call,PDX141943_2005,"Podere San Luigi Fidenzio Val di Cornia 2005 from Tuscany, Italy - San Luigi Fidenzio is a deep-colored, intense wine that emerges from the glass with an enticing array of black cherries, plums, cassis, minerals, herbs and tar....",Wine:Product Detail:Podere San Luigi Fidenzio Val di Cornia 2005,NY,PA,USD,79.99,5,1,,,,,750,0,,93,,,,,,,,,,,
w5765,https://www.wine.com/list/wine/7155/232,Vinification Room,https://www.wine.com/product/product/il-poggione-brunello-di-montalcino-2017/931962,Sangiovese,606,Montalcino,$89.99,"Montalcino, Tuscany, Italy",931962,C/I: Exception,In Stock,PIN542111_2017,"After the harvest the wine ferments at controlled temperature with indigenous yeasts, inside stainless steel tanks with the “submerged cap” technique. Thanks to this type of fermentation, it's possible to obtain intense colors and flavors of Brunello.",Wine:Product Detail:Il Poggione Brunello di Montalcino 2017,NY,PA,USD,89.99,5,1,5,1,winery-image,2018-10-29T22:34:39+0000,750,14.5,91,93,,91,,94,95,94,,,,,
w5766,https://www.wine.com/list/wine/7155/232,Lieu Dit Harvest,https://www.wine.com/product/product/lieu-dit-cabernet-franc-2021/1052842,Cabernet Franc,29,Santa Ynez Valley,$29.99,"Santa Ynez Valley, Santa Barbara, Central Coast, California",1052842,C/I: Long Tail,In Stock,SKRUSLUD2021_2021,Lieu Dit Lieu Dit Harvest Winery Image,Wine:Product Detail:Lieu Dit Cabernet Franc 2021,NY,PA,USD,29.99,5,1,5,1,winery-image,2020-06-26T17:24:56+0000,750,13.3,,,,,,,,,,,,,
w5767,https://www.wine.com/list/wine/7155/232,Mario Pala in the Cellar,https://www.wine.com/product/product/pala-milleluci-nuragus-2021/1132374,Other White Wine,45,Sardinia,$22.99,"Sardinia, Italy",1132374,C/I: Long Tail,In Stock,BJWBJ05627_2021,Pala Mario Pala in the Cellar Winery Image,Wine:Product Detail:Pala Milleluci Nuragus 2021,NY,PA,USD,22.99,5,1,,,winery-image,2020-06-10T16:48:23+0000,750,13.5,91,,,,,,,,,,,,
w5768,https://www.wine.com/list/wine/7155/232,Proprietor Kashy Khaledi,https://www.wine.com/product/product/ashes-and-diamonds-cabernet-franc-2019/1269693,Cabernet Franc,33,Napa Valley,$79.99,"Napa Valley, California",1269693,C/I: MAP,In Stock,SKRUSAND2019_2019,Ashes & Diamonds Proprietor Kashy Khaledi Winery Image,Wine:Product Detail:Ashes & Diamonds Cabernet Franc 2019,NY,PA,USD,79.99,5,1,,,winery-image,2020-07-07T22:02:51+0000,750,13.2,,,,,,,,,,,,,
w5769,https://www.wine.com/list/wine/7155/232,Harvest Time,https://www.wine.com/product/product/cantina-andrian-alto-adige-finado-pinot-bianco-2021/1167149,Pinot Blanc,130,Trentino-Alto Adige,$22.99,"Trentino-Alto Adige, Italy",1167149,C/I: Long Tail,In Stock,BJWBJ05859_2021,Kellerei Cantina Andrian Harvest Time Winery Image,Wine:Product Detail:Cantina Andrian Alto Adige Finado Pinot Bianco 2021,NY,PA,USD,22.99,5,1,,,winery-image,2019-10-23T17:08:38+0000,750,13.5,91,,,,,,,,,,,,
w5770,https://www.wine.com/list/wine/7155/232,Broadbent Winery Image,https://www.wine.com/product/product/broadbent-douro-reserve-red-2019/889308,Other Red Blends,21,Douro,$22.99,"Douro, Portugal",889308,C/I: Long Tail,In Stock,WBO30286291_2019,Casks of Madeira Wine aging in the Canteiro Method,Wine:Product Detail:Broadbent Douro Reserve Red 2019,NY,PA,USD,22.99,5,1,,,winery-image,2020-08-14T19:28:15+0000,750,13,,,,,,,,,,,,,
w5771,https://www.wine.com/list/wine/7155/232,Paul & James Lindner,https://www.wine.com/product/product/langmeil-hangin-snakes-shiraz-viognier-2017/641190,Syrah/Shiraz,57,Barossa Valley,$22.99,"Barossa Valley, Barossa, South Australia, Australia",641190,C/I: Long Tail,In Stock,GRMLAN_HS_17_2017,Langmeil Paul & James Lindner Winery Image,Wine:Product Detail:Langmeil Hangin' Snakes Shiraz-Viognier 2017,NY,PA,USD,22.99,5,1,,,winery-image,2020-04-21T18:16:22+0000,750,14.5,90,,,,,,,,,,,,
w5772,https://www.wine.com/list/wine/7155/232,Teperberg Winery,https://www.wine.com/product/product/teperberg-impression-cabernet-sauvignon-ou-kosher-2021/1102761,Cabernet Sauvignon,76,Israel,$21.99,Israel,1102761,C/I: Long Tail,In Stock,RYL30410_21_2021,Teperberg Teperberg Winery Winery Image,Wine:Product Detail:Teperberg Impression Cabernet Sauvignon (OU Kosher) 2021,NY,PA,USD,21.99,5,1,,,winery-image,2020-07-10T17:54:14+0000,750,13,,,,,,,,,,,,,
w5773,https://www.wine.com/list/wine/7155/232,Bill and Brenda Murphy ,https://www.wine.com/product/product/clos-lachance-meritage-2020/1173484,Bordeaux Red Blends,544,Central Coast,$21.99,"Central Coast, California",1173484,C/I: Long Tail,In Stock,VIYUSCLREB7520_2020,Owners of Clos LaChance Winery,Wine:Product Detail:Clos LaChance Meritage 2020,NY,PA,USD,21.99,5,1,,,winery-image,2018-08-22T20:19:55+0000,750,14.5,,,,,,,93,,,,,,
w5774,https://www.wine.com/list/wine/7155/232,Barrel Room,https://www.wine.com/product/product/sandeman-10-year-old-tawny/110730,Port,252,Douro,$35.99,"Douro, Portugal",110730,C/I: Popular,In Stock,PIN447317_0,Sandeman Barrel Room Winery Image,Wine:Product Detail:Sandeman 10 Year Old Tawny,NY,PA,USD,35.99,5,1,5,1,winery-image,2018-10-17T22:34:43+0000,750,20,91,91,90,92,,90,90,,,,,,
w5775,https://www.wine.com/list/wine/7155/232,Chief Winemaker Pat Henderson,https://www.wine.com/product/product/kenwood-six-ridges-pinot-noir-2019/633521,Pinot Noir,151,Russian River,$22.99,"Russian River, Sonoma County, California",633521,C/I: Long Tail,In Stock,PIN502810_2019,In 2015 Pat became chief winemaker of Kenwood Vineyards where he crafts wines with unique varietal character driven from Sonoma’s diverse terroir.,Wine:Product Detail:Kenwood Six Ridges Pinot Noir 2019,NY,PA,USD,22.99,5,1,,,winery-image,2018-04-27T21:03:17+0000,750,0,,,,,,,,,,,,,
w5776,https://www.wine.com/list/wine/7155/233,Los Vascos  Winery Image,https://www.wine.com/product/product/los-vascos-cromas-gran-reserva-carmenere-2020/1007344,Carmenere,1210,Colchagua Valley,$22.99,"Colchagua Valley, Rapel Valley, Chile",1007344,C/I: Long Tail,In Stock,EDV131221_2020_2020,Los Vascos  Winery Image,Wine:Product Detail:Los Vascos Cromas Gran Reserva Carmenere 2020,NY,PA,USD,22.99,5,1,5,1,winery-image,2019-11-14T00:35:56+0000,750,14.5,91,90,,,,,,,,,,,
w5777,https://www.wine.com/list/wine/7155/233,Hobo Bottles,https://www.wine.com/product/product/camp-chardonnay-2022/1241658,Chardonnay,1674,Sonoma County,$22.99,"Sonoma County, California",1241658,C/I: Long Tail,In Stock,REG835051722_2022,Camp Hobo Bottles Winery Image,Wine:Product Detail:Camp Chardonnay 2022,NY,PA,USD,22.99,5,1,,,winery-image,2018-03-30T23:47:12+0000,750,12.2,,,,,,,,,,,,,
w5778,https://www.wine.com/list/wine/7155/233,Marina Cvetic,https://www.wine.com/product/product/masciarelli-colline-teatine-villa-gemma-bianco-2021/1067938,Other White Blends,32,Abruzzo,$22.99,"Abruzzo, Italy",1067938,C/I: Long Tail,In Stock,VNT0540080021_01_2021,Masciarelli Marina Cvetic Winery Image,Wine:Product Detail:Masciarelli Colline Teatine Villa Gemma Bianco 2021,NY,PA,USD,22.99,5,1,,,winery-image,2018-08-20T18:01:09+0000,750,13,90,,,,,,,,,,,,
w5779,https://www.wine.com/list/wine/7155/233,Harvest Time,https://www.wine.com/product/product/cantina-andrian-pinot-grigio-2022/1359086,Pinot Gris/Grigio,389,Trentino-Alto Adige,$22.99,"Trentino-Alto Adige, Italy",1359086,C/I: Long Tail,In Stock,BJWBJ06707_2022,Kellerei Cantina Andrian Harvest Time Winery Image,Wine:Product Detail:Cantina Andrian Pinot Grigio 2022,NY,PA,USD,22.99,5,1,,,winery-image,2019-10-23T17:08:38+0000,750,13.5,,,,,,,,,,,,,
w5780,https://www.wine.com/list/wine/7155/233,Chief Winemaker Ian Hongell,https://www.wine.com/product/product/torbreck-cuvee-juveniles-2021/1205998,Rhone Red Blends,122,Barossa Valley,$24.99,"Barossa Valley, Barossa, South Australia, Australia",1205998,C/I: Popular,In Stock,OPI10128_2021,Torbreck Chief Winemaker Ian Hongell Winery Image,Wine:Product Detail:Torbreck Cuvée Juveniles 2021,NY,PA,USD,24.99,5,1,5,1,winery-image,2018-09-24T23:06:00+0000,750,0,,,,,,,,90,,,,,
w5781,https://www.wine.com/list/wine/7155/233,Jean-Marc & Eliane Lafage,https://www.wine.com/product/product/domaine-lafage-narassa-cotes-catalanes-rouge-2019/854903,Rhone Red Blends,19,Roussillon,$22.99,"Roussillon, South of France, France",854903,C/I: Long Tail,In Stock,MSE436576_2019,Proprietors and Winemakers,Wine:Product Detail:Domaine Lafage Narassa Cotes Catalanes Rouge 2019,NY,PA,USD,22.99,5,1,5,1,winery-image,2018-09-26T23:24:30+0000,750,0,90,,,,,,,91,,,,,
w5782,https://www.wine.com/list/wine/7155/233,J. Lohr Vineyards & Wines  Winery Image,https://www.wine.com/product/product/j-lohr-tower-road-petite-sirah-2020/1251064,Petite Sirah,55,Paso Robles,$23.99,"Paso Robles, Central Coast, California",1251064,C/I: Long Tail,In Stock,PIN584117_2020,"The J. Lohr San Jose Wine Center is about 1 mile south of The Alameda exit off Hwy. 880, in the heart of urban wine country just moments from downtown San Jose and the San Jose International Airport.",Wine:Product Detail:J. Lohr Tower Road Petite Sirah 2020,NY,PA,USD,23.99,5,1,5,1,winery-image,2019-07-30T16:35:50+0000,750,14.9,,,91,,,,,,,,,,
w5783,https://www.wine.com/list/wine/7155/233,Alamos Winery Image,https://www.wine.com/product/product/alamos-cabernet-sauvignon-2021/1216390,Cabernet Sauvignon,631,Mendoza,$12.99,"Mendoza, Argentina",1216390,C/I: Popular,In Stock,CGM40046_2021,Alamos Vineyards grow in the shadow of the Andes Mountains.,Wine:Product Detail:Alamos Cabernet Sauvignon 2021,NY,PA,USD,12.99,5,1,,,winery-image,2018-08-17T22:46:26+0000,750,0,91,,,,,,,,,,,,
w5784,https://www.wine.com/list/wine/7155/233,Radley & Finch Vineyard,https://www.wine.com/product/product/radley-and-finch-flyin-french-cabernet-sauvignon-2021/878541,Cabernet Sauvignon,443,South Africa,$11.99,South Africa,878541,C/I: Long Tail,In Stock,TON91085_21_2021,Radley & Finch Radley & Finch Vineyard Winery Image,Wine:Product Detail:Radley & Finch Flyin' French Cabernet Sauvignon 2021,NY,PA,USD,11.99,5,1,5,1,winery-image,2021-05-03T20:44:09+0000,750,13,,,88,,,,,,,,,,
w5785,https://www.wine.com/list/wine/7155/233,Rib Shack  Winery Image,https://www.wine.com/product/product/rib-shack-red-blend-2021/958873,Other Red Blends,128,South Africa,$12.99,South Africa,958873,C/I: Long Tail,In Stock,PIN550825_2021,Rib Shack  Winery Image,Wine:Product Detail:Rib Shack Red Blend 2021,NY,PA,USD,12.99,5,1,5,1,winery-image,2019-02-01T23:49:50+0000,750,13.5,,,,,,,,,,,,,
w5786,https://www.wine.com/list/wine/7155/233,Mark West Barrels,https://www.wine.com/product/product/mark-west-chardonnay-2021/1243559,Chardonnay,576,California,$12.99,California,1243559,C/I: Popular,In Stock,CGM56954_2021,"After a light pressing, we use French oaks to marry the flavors that you find naturally in Pinot Noir.",Wine:Product Detail:Mark West Chardonnay 2021,NY,PA,USD,12.99,5,1,,,winery-image,2019-02-20T01:04:58+0000,750,13.5,,,,,,,,,,,,,
w5787,https://www.wine.com/list/wine/7155/233,The Bone Walk,https://www.wine.com/product/product/the-boneline-sauvignon-blanc-2019/843075,Sauvignon Blanc,65,Canterbury,$12.99,"Canterbury, New Zealand",843075,C/I: Long Tail,In Stock,WDGWDBLSB19_2019,The Boneline The Bone Walk Winery Image,Wine:Product Detail:The Boneline Sauvignon Blanc 2019,NY,PA,USD,12.99,5,1,,,winery-image,2021-03-17T19:33:51+0000,750,14,,,,,,,,,,,,,
w5788,https://www.wine.com/list/wine/7155/233,Winemaker Dan Spratling ,https://www.wine.com/product/product/firestone-riesling-2021/1141637,Riesling,7,Santa Barbara,$13.99,"Santa Barbara, Central Coast, California",1141637,C/I: Popular,In Stock,PIN561945_2021,"After working as a winemaker in New Zealand, Dan felt the draw back to California and is bringing his Bordeaux-style expertise to Firestone Vineyard and the Santa Ynez Valley.  ",Wine:Product Detail:Firestone Riesling 2021,NY,PA,USD,13.99,5,1,5,1,winery-image,2020-04-20T20:37:48+0000,750,13.5,,,,,,,,,,,,,
w5789,https://www.wine.com/list/wine/7155/233,Herdade do Rocim Winery Image,https://www.wine.com/product/product/herdade-do-rocim-amphora-branco-2019/693169,Other White Blends,18,Alentejo,$12.99,"Alentejo, Portugal",693169,C/I: Long Tail,In Stock,SVKROCI1913_2019,Herdade do Rocim Winery Image,Wine:Product Detail:Herdade do Rocim Amphora Branco 2019,NY,PA,USD,12.99,5,1,5,1,winery-image,2018-02-01T23:41:22+0000,750,12,,,,,,,,89,,,,,
w5790,https://www.wine.com/list/wine/7155/233,Maipe Winery Image,https://www.wine.com/product/product/maipe-organic-malbec-2021/1243570,Malbec,1,Mendoza,$14.99,"Mendoza, Argentina",1243570,C/I: KVI,In Stock,VWB9412221_2021,Maipe Winery Image,Wine:Product Detail:Maipe Organic Malbec 2021,NY,PA,USD,14.99,5,1,,,winery-image,2018-02-01T23:41:37+0000,750,13.9,,,,,,,,,,,,,
w5791,https://www.wine.com/list/wine/7155/233,Jay and Morgan,https://www.wine.com/product/product/rutherford-ranch-reserve-chardonnay-2018/760510,Chardonnay,125,Carneros,$34.99,"Carneros, California",760510,C/I: Long Tail,In Stock,OPI71016_2018,"Jay Turnipseed, Director of Winemaking and Morgan Zaninovich, 3rd Generation Winegrower photographed together at Rutherford Ranch Winery where all Scott Family Estate wines are bottled and produced",Wine:Product Detail:Rutherford Ranch Reserve Chardonnay 2018,NY,PA,USD,34.99,5,1,,,winery-image,2020-05-04T14:39:38+0000,750,14.5,,,,,,,,,,,,,
w5792,https://www.wine.com/list/wine/7155/233,Alberto Arizu Sr. in the Vineyard,https://www.wine.com/product/product/vina-alicia-paso-de-piedra-malbec-2019/1241200,Malbec,83,Argentina,$22.99,Argentina,1241200,C/I: Long Tail,In Stock,OPI10156_2019,Vina Alicia Alberto Arizu Sr. in the Vineyard Winery Image,Wine:Product Detail:Vina Alicia Paso de Piedra Malbec 2019,NY,PA,USD,22.99,5,1,,,winery-image,2020-04-22T00:10:18+0000,750,15,92,,,,,,,90,,,,,
w5793,https://www.wine.com/list/wine/7155/233,Rustenberg Winery Image,https://www.wine.com/product/product/rustenberg-chenin-blanc-2022/1258924,Chenin Blanc,122,Stellenbosch,$18.99,"Stellenbosch, South Africa",1258924,C/I: Long Tail,In Stock,OPI69579_2022,Rustenberg Winery Image,Wine:Product Detail:Rustenberg Chenin Blanc 2022,NY,PA,USD,18.99,5,1,,,winery-image,2018-02-01T23:41:45+0000,750,12.5,,,,,,,,,,,,,
w5794,https://www.wine.com/list/wine/7155/233,Domaine Bousquet  Winery Image,https://www.wine.com/product/product/domaine-bousquet-gran-organic-malbec-2020/1271458,Malbec,128,Uco Valley,$22.99,"Uco Valley, Mendoza, Argentina",1271458,C/I: Long Tail,In Stock,OPI25929_2020,Domaine Bousquet  Winery Image,Wine:Product Detail:Domaine Bousquet Gran Organic Malbec 2020,NY,PA,USD,22.99,5,1,,,winery-image,2020-04-13T18:34:24+0000,750,14.5,92,,,90,,,,,,,,,
w5795,https://www.wine.com/list/wine/7155/233,G.H. Mumm Winery Image,https://www.wine.com/product/product/gh-mumm-grand-cordon-rose/659351,Sparkling Rosé,417,Champagne,$69.99,"Champagne, France",659351,C/I: Long Tail,In Stock,PIN907892_0,G.H. Mumm Winery Image,Wine:Product Detail:G.H. Mumm Grand Cordon Rose,NY,PA,USD,69.99,5,1,5,1,winery-image,2018-05-01T23:12:34+0000,750,12,91,91,,,,,,,,,,,
w5796,https://www.wine.com/list/wine/7155/233,,https://www.wine.com/product/product/rabbit-vertical-corkscrew/348859,Corkscrews,29,,$49.99,,348859,,In Stock,JGMR1_06114_0,Rabbit Vertical Corkscrew from  - Constructed of polished stainless steel this stylish corkscrew uncorks any size wine bottle with a single pull.Immediately releases the cork after opening for a...,Accessories:Product Detail:Rabbit Vertical Corkscrew,NY,PA,USD,49.99,5,1,,,,,0,0,,,,,,,,,,,,,
w5797,https://www.wine.com/list/wine/7155/233,Vina Bujanda  Winery Image,https://www.wine.com/product/product/vina-bujanda-reserva-2016/994322,Tempranillo,305,Rioja,$22.99,"Rioja, Spain",994322,C/I: Long Tail,In Stock,WBO30289828_2016,Vina Bujanda  Winery Image,Wine:Product Detail:Vina Bujanda Reserva 2016,NY,PA,USD,22.99,5,1,5,1,winery-image,2019-03-22T19:35:55+0000,750,13.3,91,90,,,,,,91,,,,,
w5798,https://www.wine.com/list/wine/7155/233,"Apalta, Colchagua Valley",https://www.wine.com/product/product/primus-the-blend-2019/1128577,Other Red Blends,878,Colchagua Valley,$24.99,"Colchagua Valley, Rapel Valley, Chile",1128577,C/I: Popular,In Stock,PIN551698_2019,The Apalta vineyards are located on old alluvial riverbeds of the Tinguiririca.,Wine:Product Detail:Primus The Blend 2019,NY,PA,USD,24.99,5,1,5,1,winery-image,2020-02-03T21:45:19+0000,750,13.5,90,89,,,,,,,,,,,
w5799,https://www.wine.com/list/wine/7155/233,The Cellar,https://www.wine.com/product/product/marchesi-di-barolo-madonna-del-dono-dolcetto-dalba-2014/214486,Dolcetto,1,Alba,$21.99,"Alba, Piedmont, Italy",214486,C/I: Long Tail,In Stock,WLD10977_2014,"Marchesi di Barolo historical cellars are located in the town of Barolo, in the building overlooking the Castle of the Marquis Falletti. It is here that more than 200 years ago the Abbona's began producing wine.",Wine:Product Detail:Marchesi di Barolo Madonna del Dono Dolcetto d'Alba 2014,NY,PA,USD,21.99,5,1,5,1,winery-image,2018-06-27T19:58:54+0000,750,0,90,,,,,,,,,,,,
