,search_url,name,wine_url,productVarietal,productStock,productRegion,productPrice,productOrigin,productID,productCompetitiveIntensity,ProductAvailability,pProductID,description,pageName,shippingRegion,shipToState,priceCurrency,price,averageRating_bestRating,averageRating_worstRating,bestRating,worstRating,additionalType,uploadDate,prodAlcoholVolume_text,prodAlcoholPercent_percent,JS,WS,WW,D,BH,W&S,WE,RP,JD,SJ,V,CG,TP
w1134,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Hand work in the vineyard ,https://www.wine.com/product/product/domaine-la-barroche-chateauneuf-du-pape-julien-barrot-2019/780436,Rhone Red Blends,23,Chateauneuf-du-Pape,$58.99,"Chateauneuf-du-Pape, Rhone, France",780436,C/I: Popular,In Stock,DBWDB1315_19_2019,Domaine La Barroche Hand work in the vineyard  Winery Image,Wine:Product Detail:Domaine La Barroche Chateauneuf-du-Pape Julien Barrot 2019,NY,PA,USD,58.99,5,1,,,winery-image,2018-10-04T22:45:12+0000,750,15,,94,,,,,,92,92,,,,
w1135,https://www.wine.com/list/wine/wine-spectator/7155-202/46,2021 Evangelho Heritage Red,https://www.wine.com/product/product/bedrock-wine-company-evangelho-heritage-red-2021/1175266,Other Red Blends,12,San Francisco Bay,$53.99,"San Francisco Bay, Central Coast, California",1175266,C/I: Long Tail,In Stock,PSLCBE172_2021,"Bedrock Wine Company Evangelho Heritage Red 2021 from San Francisco Bay, Central Coast, California - Of all the vineyards they farm, Evangelho has been hit the hardest by the record drought conditions they're currently experiencing in California. Cropping was l...",Wine:Product Detail:Bedrock Wine Company Evangelho Heritage Red 2021,NY,PA,USD,53.99,5,1,,,,,750,14.5,,94,,,,,,,,,,,
w1136,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Domaine Courbis Winery Image,https://www.wine.com/product/product/courbis-cornas-champelrose-2019/863843,Syrah/Shiraz,20,Cornas,$53.99,"Cornas, Rhone, France",863843,C/I: Long Tail,In Stock,VOSCRB19A005_2019,Domaine Courbis Winery Image,Wine:Product Detail:Courbis Cornas Champelrose 2019,NY,PA,USD,53.99,5,1,,,winery-image,2018-02-01T23:41:34+0000,750,0,,93,,,,,,90,,,95,,
w1137,https://www.wine.com/list/wine/wine-spectator/7155-202/46,New York Malmsey Madeira,https://www.wine.com/product/product/rare-wine-co-new-york-malmsey-madeira/209802,Madeira,15,Madeira,$61.99,"Madeira, Portugal",209802,C/I: Popular,In Stock,PSLMRW002_0,"Rare Wine Co. New York Malmsey Madeira from Madeira, Portugal - Incredibly rich, with dark fruitcake flavors and dry spice that balances its sweetness....",Wine:Product Detail:Rare Wine Co. New York Malmsey Madeira,NY,PA,USD,61.99,5,1,5,1,,,750,19,,91,,,,,93,91,,,,,
w1138,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Face Nord Brut,https://www.wine.com/product/product/pehu-simonet-face-nord-brut/1166745,Non-Vintage Sparkling Wine,59,Champagne,$58.99,"Champagne, France",1166745,C/I: Long Tail,In Stock,SKRFRKPS01NV_0,"Pehu-Simonet Face Nord Brut from Champagne, France - 70% Pinot Noir, 30% Chardonnay Assemblage 70% 2018, 30% reserve wine (perpetual reserve back to 2005) Village/vineyard Verzenay Grand Cru, Verzy Grand Cru, Sill...",Wine:Product Detail:Pehu-Simonet Face Nord Brut,NY,PA,USD,58.99,5,1,,,,,750,12,,93,,,,,,90,90,,,,
w1139,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Warre's Bom Retiro,https://www.wine.com/product/product/warres-otima-10-year-tawny-port-500ml/10296,Port,219,Douro,$27.99,"Douro, Portugal",10296,C/I: Popular,In Stock,PIN75663_0,Warre's Warre's Bom Retiro Winery Image,Wine:Product Detail:Warre's Otima 10 Year Tawny Port (500ML),NY,PA,USD,27.99,5,1,5,1,winery-image,2018-10-12T21:01:57+0000,500,20,,91,,,,91,,93,,,,,
w1140,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Mark McNeilly ,https://www.wine.com/product/product/mark-ryan-the-dissident-2020/1033279,Bordeaux Red Blends,437,Columbia Valley,$51.99,"Columbia Valley, Washington",1033279,C/I: Long Tail,In Stock,WBO30292970_2020,Mark Ryan Mark McNeilly  Winery Image,Wine:Product Detail:Mark Ryan The Dissident 2020,NY,PA,USD,51.99,5,1,5,1,winery-image,2020-04-10T19:11:48+0000,750,14.9,,92,,,,,91,,,,91,,
w1141,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Nerello Mascalese Grapes,https://www.wine.com/product/product/pietradolce-contrada-rampante-etna-rosso-2018/791230,Nerello Mascalese,4,Sicily,$51.99,"Sicily, Italy",791230,C/I: Long Tail,In Stock,PIN541850_2018,Pietradolce Nerello Mascalese Grapes Winery Image,Wine:Product Detail:Pietradolce Contrada Rampante Etna Rosso 2018,NY,PA,USD,51.99,5,1,,,winery-image,2020-06-08T22:31:24+0000,750,14.5,,94,,,,,90,,,,,,
w1142,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Sauvignon Blanc Pioneer,https://www.wine.com/product/product/mason-napa-valley-chardonnay-2020/949541,Chardonnay,104,Napa Valley,$25.99,"Napa Valley, California",949541,C/I: Long Tail,In Stock,PIN525126_2020,California Sauvignon Blanc pioneer Randy Mason founded Mason Cellars in Oakville in 1993 and has since been recognized as one of the best varietal producers in the country.,Wine:Product Detail:Mason Napa Valley Chardonnay 2020,NY,PA,USD,25.99,5,1,5,1,winery-image,2018-07-26T16:59:59+0000,750,14.2,,90,,,,,,,,,,,
w1143,https://www.wine.com/list/wine/wine-spectator/7155-202/46,First Drop Winery Image,https://www.wine.com/product/product/first-drop-mothers-milk-shiraz-2021/1221649,Syrah/Shiraz,72,Barossa,$25.99,"Barossa, South Australia, Australia",1221649,C/I: Long Tail,In Stock,VTEFRST21SHMMB_A0_2021,First Drop Winery Image,Wine:Product Detail:First Drop Mother's Milk Shiraz 2021,NY,PA,USD,25.99,5,1,,,winery-image,2018-02-01T23:41:37+0000,750,14.5,92,92,,,,,,91,,,,,
w1144,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Willamette,https://www.wine.com/product/product/maison-lenvoye-morgon-cote-du-py-2020/1091072,Gamay,21,Beaujolais,$25.99,"Beaujolais, Burgundy, France",1091072,C/I: Long Tail,In Stock,WLD19789_2020,"In Oregon’s Willamette Valley, carefully selected rows of Pinot Noir are sourced from both volcanic and sedimentary based soils primarily in Yamhill-Carlton, Ribbon Ridge and Eola-Amity Hills.",Wine:Product Detail:Maison L'Envoye Morgon Cote du Py 2020,NY,PA,USD,25.99,5,1,5,1,winery-image,2019-03-25T20:50:22+0000,750,14,,90,,,,,,,,,,,
w1145,https://www.wine.com/list/wine/wine-spectator/7155-202/46,"Rene Schlatter (CEO) with wife, Laurence",https://www.wine.com/product/product/merryvale-merlot-2019/1363540,Merlot,31,Napa Valley,$56.99,"Napa Valley, California",1363540,C/I: Long Tail,In Stock,OPI95009_2019,"Merryvale Vineyards Rene Schlatter (CEO) with wife, Laurence Winery Image",Wine:Product Detail:Merryvale Merlot 2019,NY,PA,USD,56.99,5,1,,,winery-image,2020-02-06T19:27:14+0000,750,14,92,90,,,,,,,,,,,
w1146,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Quinta Bomfim Terraces,https://www.wine.com/product/product/dows-vintage-port-375ml-half-bottle-2017/534583,Port,364,Douro,$59.99,"Douro, Portugal",534583,C/I: Exception,In Stock,WBO30262765_2017,Dow's Quinta Bomfim Terraces Winery Image,Wine:Product Detail:Dow's Vintage Port (375ML half-bottle) 2017,NY,PA,USD,59.99,5,1,5,1,winery-image,2019-05-28T20:13:36+0000,375,20,98,96,,97,,96,96,96,,,,,
w1147,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Museum,https://www.wine.com/product/product/collet-brut-art-deco-premier-cru/163380,Non-Vintage Sparkling Wine,60,Champagne,$49.99,"Champagne, France",163380,C/I: Long Tail,In Stock,WLD11413_0,"The Champagne Collet property houses a museum featuring antique farming equipment used prior to and during the second World War, which impacted the region greatly.",Wine:Product Detail:Collet Brut Art Deco Premier Cru,NY,PA,USD,49.99,5,1,5,1,winery-image,2018-04-05T22:11:42+0000,750,12.5,,91,,90,,,90,,,,,,
w1148,https://www.wine.com/list/wine/wine-spectator/7155-202/46,New Hardware,https://www.wine.com/product/product/castello-di-neive-barbera-dalba-santo-stefano-2020/1135505,Barbera,146,Alba,$25.99,"Alba, Piedmont, Italy",1135505,C/I: Long Tail,In Stock,WBO30291354_2020,Castello di Neive New Hardware Winery Image,Wine:Product Detail:Castello di Neive Barbera d'Alba Santo Stefano 2020,NY,PA,USD,25.99,5,1,,,winery-image,2019-11-14T16:57:15+0000,750,15,,90,,,,,,,,,,,
w1149,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Greg and Isabelle,https://www.wine.com/product/product/lavinea-lazy-river-chardonnay-2017/614943,Chardonnay,7,Yamhill-Carlton District,$49.99,"Yamhill-Carlton District, Willamette Valley, Oregon",614943,C/I: Long Tail,In Stock,WLD15608_2017,Lavinea Greg and Isabelle Winery Image,Wine:Product Detail:Lavinea Lazy River Chardonnay 2017,NY,PA,USD,49.99,5,1,,,winery-image,2019-04-03T20:22:33+0000,750,13.3,,91,,92,,,92,,,,93,,
w1150,https://www.wine.com/list/wine/wine-spectator/7155-202/46,Piper-Heidsieck  Winery Image,https://www.wine.com/product/product/piper-heidsieck-essentiel-cuvee-reservee-extra-brut/1220425,Non-Vintage Sparkling Wine,112,Champagne,$69.99,"Champagne, France",1220425,C/I: Exception,In Stock,CGM54375_0,Piper-Heidsieck  Winery Image,Wine:Product Detail:Piper-Heidsieck Essentiel Cuvee Reservee Extra Brut,NY,PA,USD,69.99,5,1,,,winery-image,2020-01-30T20:27:46+0000,750,12,92,93,,,,,93,90,,,,,
w1151,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Robotic Lagar,https://www.wine.com/product/product/grahams-vintage-port-375ml-half-bottle-2016/510690,Port,118,Douro,$59.99,"Douro, Portugal",510690,C/I: Exception,In Stock,PIN915893_2016,Graham's Robotic Lagar Winery Image,Wine:Product Detail:Graham's Vintage Port (375ML half-bottle) 2016,NY,PA,USD,59.99,5,1,5,1,winery-image,2019-05-28T22:45:39+0000,375,20,99,98,,98,,,97,95,,,,,
w1152,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Quinta Bomfim Terraces,https://www.wine.com/product/product/dows-20-year-old-tawny-port/1812,Port,85,Douro,$66.99,"Douro, Portugal",1812,C/I: Long Tail,In Stock,WBO30212147_0,Dow's Quinta Bomfim Terraces Winery Image,Wine:Product Detail:Dow's 20 Year Old Tawny Port,NY,PA,USD,66.99,5,1,5,1,winery-image,2019-05-28T20:13:36+0000,750,20,94,93,,94,,,91,,,,,,
w1153,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Travaglini  Winery Image,https://www.wine.com/product/product/travaglini-coste-della-sesia-nebbiolo-2020/1097773,Nebbiolo,5,Piedmont,$24.99,"Piedmont, Italy",1097773,C/I: Long Tail,In Stock,EDV110616_2020_2020,Travaglini  Winery Image,Wine:Product Detail:Travaglini Coste della Sesia Nebbiolo 2020,NY,PA,USD,24.99,5,1,,,winery-image,2019-06-10T17:01:47+0000,750,13.5,,89,,,,,,,,,,,
w1154,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Kaiken Vineyards ,https://www.wine.com/product/product/kaiken-ultra-cabernet-sauvignon-2019/1249676,Cabernet Sauvignon,3,Mendoza,$24.99,"Mendoza, Argentina",1249676,C/I: Long Tail,In Stock,CGM41885_2019,Kaiken Kaiken Vineyards  Winery Image,Wine:Product Detail:Kaiken Ultra Cabernet Sauvignon 2019,NY,PA,USD,24.99,5,1,,,winery-image,2019-09-26T15:47:29+0000,750,14.5,93,90,,,,,90,,,,,,
w1155,https://www.wine.com/list/wine/wine-spectator/7155-202/47,"Winemaker, Jan",https://www.wine.com/product/product/fernando-de-castilla-classic-manzanilla-375ml-half-bottle/155185,Sherry,110,Jerez,$15.99,"Jerez, Spain",155185,C/I: Exception,In Stock,DBWDB0870_NV_0,"Fernando de Castilla Winemaker, Jan Winery Image",Wine:Product Detail:Fernando de Castilla Classic Manzanilla (375ML half-bottle),NY,PA,USD,15.99,5,1,5,1,winery-image,2019-09-26T22:17:06+0000,375,15,,91,,,,,,,,,,,
w1156,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Highly Acclaimed Pinot Noir,https://www.wine.com/product/product/fess-parker-sanford-and-benedict-pinot-noir-2019/1097989,Pinot Noir,8,Sta. Rita Hills,$54.99,"Sta. Rita Hills, Santa Barbara, Central Coast, California",1097989,C/I: MAP,In Stock,MSE404585_2019,"A selection of Fess Parker’s Parker Single Vineyard and Clonal Selection Pinot Noir.

 ",Wine:Product Detail:Fess Parker Sanford and Benedict Pinot Noir 2019,NY,PA,USD,54.99,5,1,,,winery-image,2022-03-23T19:01:02+0000,750,14.1,,91,,,,,93,92,91,,,,
w1157,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Vineyard Views & More,https://www.wine.com/product/product/mt-beautiful-chardonnay-2018/804358,Chardonnay,25,Canterbury,$23.99,"Canterbury, New Zealand",804358,C/I: Long Tail,In Stock,MSE473109_2018,Hike to the winery’s observatory on Mt. John for some serious stargazing.,Wine:Product Detail:Mt. Beautiful Chardonnay 2018,NY,PA,USD,23.99,5,1,5,1,winery-image,2021-06-25T14:36:19+0000,750,14.1,,90,,,,,,,,,,,
w1158,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Chateau Pegau Vines,https://www.wine.com/product/product/chateau-pegau-cuvee-maclura-2020/1184332,Rhone Red Blends,2832,Cotes du Rhone,$23.99,"Cotes du Rhone, Rhone, France",1184332,C/I: Long Tail,In Stock,REG212046720_2020,Chateau Pegau Chateau Pegau Vines Winery Image,Wine:Product Detail:Chateau Pegau Cuvee Maclura 2020,NY,PA,USD,23.99,5,1,5,1,winery-image,2021-09-10T22:24:17+0000,750,14.5,92,89,,,,,,,89,,,,
w1159,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Broadbent Winery Image,https://www.wine.com/product/product/broadbent-20-year-tawny-port/654976,Port,33,Douro,$46.99,"Douro, Portugal",654976,C/I: Long Tail,In Stock,WBO30276098_0,Casks of Madeira Wine aging in the Canteiro Method,Wine:Product Detail:Broadbent 20 Year Tawny Port,NY,PA,USD,46.99,5,1,5,1,winery-image,2020-08-14T19:28:15+0000,500,19.5,,92,,,,,92,,,,,,
w1160,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Cune  Winery Image,https://www.wine.com/product/product/cune-imperial-reserva-rioja-2017/819055,Tempranillo,239,Rioja,$49.99,"Rioja, Spain",819055,C/I: Popular,In Stock,CGM57558_2017,CVNE’s all female winemaking team,Wine:Product Detail:Cune Imperial Reserva Rioja 2017,NY,PA,USD,49.99,5,1,5,1,winery-image,2021-04-19T17:55:54+0000,750,14,93,91,91,90,,,,,,,,,
w1161,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Winemaker Teresa Ameztoy,https://www.wine.com/product/product/ramos-pinto-10-year-tawny-ervamoira/20612,Port,80,Douro,$46.99,"Douro, Portugal",20612,C/I: Long Tail,In Stock,CGM66125_0,Ramos Pinto Winemaker Teresa Ameztoy Winery Image,Wine:Product Detail:Ramos Pinto 10 Year Tawny Ervamoira,NY,PA,USD,46.99,5,1,5,1,winery-image,2019-02-14T23:20:47+0000,750,20,,92,90,92,,92,90,91,,,,,
w1162,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Mocali Winery Image,https://www.wine.com/product/product/mocali-brunello-di-montalcino-2017/991637,Sangiovese,10,Montalcino,$51.99,"Montalcino, Tuscany, Italy",991637,C/I: Popular,In Stock,SKRITMOC1117_2017,Tiziano and Alessandra Ciacci with their children.,Wine:Product Detail:Mocali Brunello di Montalcino 2017,NY,PA,USD,51.99,5,1,,,winery-image,2020-06-29T21:47:38+0000,750,14,92,90,,,,,90,91,,,,,
w1163,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Old Vine,https://www.wine.com/product/product/dog-point-vineyard-pinot-noir-2020/1232352,Pinot Noir,45,Marlborough,$45.99,"Marlborough, New Zealand",1232352,C/I: Long Tail,In Stock,VNT0030040020_01_2020,"The old vine Sauvignon Blanc, used for the Section 94 Sauvignon Blanc, comes from a singular parcel of low yield vineyards that is entirely hand-harvested and fermented with native yeasts.",Wine:Product Detail:Dog Point Vineyard Pinot Noir 2020,NY,PA,USD,45.99,5,1,,,winery-image,2020-06-19T20:01:55+0000,750,13.5,94,93,,,,,,,,,,,
w1164,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Galets of Châteauneuf-du-Pape,https://www.wine.com/product/product/roger-sabon-chateauneuf-du-pape-les-olivets-2019/764609,Rhone Red Blends,5,Chateauneuf-du-Pape,$46.99,"Chateauneuf-du-Pape, Rhone, France",764609,C/I: Long Tail,In Stock,IPOPI_EC6274_2019,Roger Sabon Galets of Châteauneuf-du-Pape Winery Image,Wine:Product Detail:Roger Sabon Chateauneuf-du-Pape Les Olivets 2019,NY,PA,USD,46.99,5,1,5,1,winery-image,2018-08-20T22:59:55+0000,750,16,,93,,,,,,92,91,,92,,
w1165,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Cantina Terlano Team,https://www.wine.com/product/product/terlan-gries-riserva-lagrein-2020/1215022,Lagrein,62,Alto Adige,$44.99,"Alto Adige, Trentino-Alto Adige, Italy",1215022,C/I: Long Tail,In Stock,BJWBJ06406_2020,Cantina Terlano Cantina Terlano Team Winery Image,Wine:Product Detail:Terlan Gries Riserva Lagrein 2020,NY,PA,USD,44.99,5,1,,,winery-image,2019-04-22T22:32:40+0000,750,13.5,,91,,,,,,,,,,,
w1166,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Charles Ellner's Family,https://www.wine.com/product/product/charles-ellner-grande-reserve-brut/921859,Non-Vintage Sparkling Wine,27,Champagne,$46.99,"Champagne, France",921859,C/I: Long Tail,In Stock,SHR101696_0,Today the house is run by Charles Ellner's Family ,Wine:Product Detail:Charles Ellner Grande Reserve Brut,NY,PA,USD,46.99,5,1,5,1,winery-image,2022-02-18T21:05:40+0000,750,12,,91,,,,,92,,,,,,
w1167,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Panorama of Cellar,https://www.wine.com/product/product/caparzo-brunello-di-montalcino-2018/1381445,Sangiovese,1210,Montalcino,$51.99,"Montalcino, Tuscany, Italy",1381445,C/I: Popular,In Stock,PIN582885_2018,Caparzo Panorama of Cellar Winery Image,Wine:Product Detail:Caparzo Brunello di Montalcino 2018,NY,PA,USD,51.99,5,1,,,winery-image,2018-05-01T18:41:15+0000,750,13.5,94,90,,,,,,92,90,,,,
w1168,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Grapes at Harvest,https://www.wine.com/product/product/walt-sonoma-coast-chardonnay-2019/1153815,Chardonnay,68,Sonoma Coast,$46.99,"Sonoma Coast, Sonoma County, California",1153815,C/I: Long Tail,In Stock,WLD19756_2019,Walt Grapes at Harvest Winery Image,Wine:Product Detail:Walt Sonoma Coast Chardonnay 2019,NY,PA,USD,46.99,5,1,,,winery-image,2018-08-17T00:12:48+0000,750,14.5,,90,,,,,,,,,,,
w1169,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Chateau Le Boscq  Winery Image,https://www.wine.com/product/product/chateau-le-boscq-2017/882284,Bordeaux Red Blends,126,St. Estephe,$52.99,"St. Estephe, Bordeaux, France",882284,C/I: Luxury BDX,In Stock,OPI99126_2017,Chateau Le Boscq  Winery Image,Wine:Product Detail:Chateau Le Boscq 2017,NY,PA,USD,52.99,5,1,,,winery-image,2019-03-15T18:10:42+0000,750,13,91,90,,,,,92,,,,,,
w1170,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Alheit Winery Image,https://www.wine.com/product/product/alheit-hemelrand-vine-garden-2017/557351,Other White Blends,1,South Africa,$46.99,South Africa,557351,C/I: Long Tail,In Stock - Last Call,WBO30210717_2017,Alheit Winery Image,Wine:Product Detail:Alheit Hemelrand Vine Garden 2017,NY,PA,USD,46.99,5,1,,,winery-image,2018-02-01T23:41:18+0000,750,13.5,,91,,,,,94,,,,,,
w1171,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Lustau Bodega de La Emperatriz (1848),https://www.wine.com/product/product/lustau-papirusa-manzanilla-sherry/18262,Sherry,68,Jerez,$19.99,"Jerez, Spain",18262,C/I: Long Tail,In Stock,SKRESLUS02NV_0,"In the dim light which penetrates the windows, this architectural masterpiece takes on the appearance of temples, and aging our most precious wines within their walls becomes a mystic experience.",Wine:Product Detail:Lustau Papirusa Manzanilla Sherry,NY,PA,USD,19.99,5,1,5,1,winery-image,2022-02-09T17:40:02+0000,750,15.5,,90,,90,,,90,90,,,,,
w1172,https://www.wine.com/list/wine/wine-spectator/7155-202/47,Mullineux Family Wines Winery Image,https://www.wine.com/product/product/mullineux-family-wines-straw-wine-375ml-half-bottle-2021/1344185,Other Dessert,23,South Africa,$49.99,South Africa,1344185,C/I: Exception,In Stock,SKRZAMUL8021H_2021,Mullineux Family Wines Winery Image,Wine:Product Detail:Mullineux Family Wines Straw Wine (375ML half-bottle) 2021,NY,PA,USD,49.99,5,1,,,winery-image,2018-02-01T23:41:29+0000,375,8.5,95,94,,,,93,,95,,,96,,
